toinc,ttotex
72433,96701
140818,160385
70195,83027
95775,82140
210385,193824
157130,174773
123463,111584
179545,197868
40818,38600
87495,48334
154631,112101
233837,205933
102492,129182
735852,553124
336730,321818
201991,206061
563371,204952
116357,107149
240611,242803
556873,366796
474524,264465
210028,138023
141991,77409
158392,99569
36783,28429
352805,140632
579610,158941
127575,84672
87528,66455
308644,154282
191480,192646
385485,242487
166995,203055
476315,320534
204775,264052
221440,127717
777190,626717
675500,221984
184105,137661
127434,79941
138300,100803
229636,157264
156852,109997
165786,164215
250840,231987
1254129,451526
687441,453724
692594,312465
879889,614396
1090977,1282378
93368,72208
67756,75289
66805,89853
116342,122768
67980,75611
162736,132801
31519,32684
42297,47598
92734,116905
154470,78135
100452,77340
71350,80624
63533,58670
281621,182809
241795,192961
165727,130846
116845,114179
168813,249703
167359,120814
62095,59032
226286,149292
285677,318132
207432,146509
145744,141396
230373,196491
305466,186493
125129,179007
270807,285481
554488,241544
163266,160650
361135,356815
325344,208972
207527,166692
150149,101992
591600,392904
108172,108209
205918,82386
174232,213566
121096,95727
86340,66712
122445,71046
360904,352272
154766,159179
246955,190372
52809,56269
73642,71919
263436,248564
53048,43059
54153,45409
177505,132021
189029,158564
146152,134843
235950,248947
347632,321482
194009,263979
247895,173054
248023,160806
121456,103728
195670,133390
119493,100884
57162,40485
216724,164604
134812,144602
208527,188606
89950,62095
57456,48634
59807,84306
38034,28734
132150,98313
98793,102995
59045,74252
57842,59961
160996,153205
79757,126672
116910,146499
152133,109912
88728,93775
123517,133543
55477,42873
53156,52654
39733,28307
69500,53660
33955,32543
66737,90019
113157,127601
68841,61804
70592,59224
56845,39842
76610,66826
135122,218071
78157,70988
172828,185658
67520,87889
106273,82635
88758,91118
98303,109268
153013,305126
45570,34235
141070,104952
376374,165648
160986,134254
121345,69371
51263,41015
159960,174195
332145,194826
409135,213692
230915,157599
145515,131531
204466,184550
144091,91783
206666,151444
175860,129815
409105,191475
212317,262397
445115,372081
46971,37135
187778,160828
452475,337417
96274,96497
265246,196069
736270,444781
761957,452141
368447,393526
166157,74497
173590,144019
218958,141273
204000,120974
133917,106448
721659,520282
488228,512990
306723,246537
355275,261153
120009,85290
252179,317764
238647,164455
118145,96204
247263,196223
138335,112389
410082,224873
266161,153237
143366,70548
150415,114984
194544,162271
157163,129478
765368,546602
246547,163511
63073,42089
99073,95917
113000,80545
87883,83528
166395,141149
364840,203887
241631,161230
125839,109372
192509,174851
196885,125588
238817,146852
329622,270041
209755,154974
167453,143461
483086,191459
272808,270988
203588,199016
201306,177531
177596,150672
296045,61076
380537,220166
122590,99632
167592,103924
145138,137824
308500,328057
170058,167239
150883,116814
155194,131237
161882,82490
232792,176124
468177,352902
136134,98205
182919,174840
122901,89872
366550,268445
166552,125810
140320,113231
150063,119354
271384,199619
160399,155979
589297,307475
471914,361209
101758,117003
102706,124164
73538,48567
114302,108953
198336,132958
209886,183687
103364,70774
87911,80153
115909,101624
216742,150992
138117,121173
81985,72475
156667,144359
291792,237138
352807,263745
166891,152144
142645,118087
122282,91507
353769,180175
135626,112287
373019,181641
217578,134601
182811,139689
191554,136031
367155,345929
201322,221356
205319,159705
490408,320013
96808,63160
171684,154395
700840,622093
136739,126364
102198,83815
283948,115907
123298,74749
381637,286489
76440,57040
80674,60168
521853,230083
164902,130631
117432,91829
147724,90057
214682,104143
124864,112466
175609,112774
234220,111687
137542,97120
431255,160236
149971,129282
136910,104081
312102,240776
341520,204649
122121,103390
107943,67687
56818,36133
145744,100307
94180,55112
106327,79530
150413,127862
187666,205075
336695,258259
206821,183821
126775,87058
159713,165865
200021,122798
271449,237282
519466,309305
95476,62044
151118,101519
169262,72350
275127,249111
127902,96126
268337,117955
261529,234333
71944,71113
349242,279918
200255,191473
172585,154523
221110,258535
105514,111747
178820,181856
166035,168568
204823,192616
122473,124107
125998,117061
190670,147239
133858,138778
227968,143714
140515,85529
179922,214456
225134,138651
114272,105814
299336,331258
163867,115553
691403,505387
522936,367642
110916,91166
978040,1012565
394657,464961
244964,200959
131573,155855
540299,365067
278887,191003
286242,238884
374009,357074
212700,144961
295325,194600
710297,470983
153283,107307
127139,160659
346310,295803
363334,262388
459683,388788
272906,329374
113750,125406
221728,216715
469275,308917
384578,397451
594423,487423
742598,611591
411481,415309
398100,292494
452555,405167
329255,269501
518407,315553
77283,73298
230853,219581
567794,644234
408825,248300
779395,345437
645519,493698
391248,301074
505235,355117
309316,209729
326666,200729
691340,347170
1097902,713335
152271,108467
686404,404717
432552,332571
299154,245363
538582,303442
164894,161484
150237,82693
149922,62352
355768,246020
309215,242554
205091,181956
103548,50772
210470,232870
223531,234332
184564,138374
213254,215922
131725,126289
77908,68664
339236,271457
146336,108805
570181,385437
204240,186152
107217,87472
98541,75080
123920,90390
113104,96336
117895,142174
384524,322889
272133,219567
184940,173724
84216,84510
178771,135880
261400,149416
176383,136692
128180,93500
276828,233890
368712,196064
218339,213206
53390,49625
175992,149208
128574,102792
127313,124168
661245,351796
158713,131252
148480,139427
102577,63778
150354,133840
139864,138815
135990,142733
181930,149777
170890,139606
98151,86509
102049,93151
302406,153681
151480,105660
271143,229015
398643,331449
427812,300241
166984,185882
130799,109476
202301,151368
115412,89390
325688,229049
170861,145370
159325,141867
185829,183889
607083,488578
636840,438127
478507,342276
746261,538173
120041,131296
336953,140068
285422,207633
99245,45716
716805,540199
141769,116168
373319,243805
628167,410444
417990,299531
186941,129163
439006,280157
284294,242406
353929,345123
184481,163269
685505,236482
594489,418069
860086,695398
757493,471215
330073,294945
145490,126204
198728,189526
141482,118724
246714,120132
115230,75388
159155,157253
183758,157623
237171,201064
224700,164151
207153,213383
168486,117043
215115,282083
203865,163461
187372,191510
84780,69196
835150,815497
307924,179131
296264,324353
138372,109363
81956,48992
88881,55547
370658,323702
188048,156325
557536,238577
177602,122331
147958,128832
252875,110328
170833,104133
268758,276025
255022,294632
114007,39279
85938,57358
344007,331710
298650,314998
197820,244090
112590,84108
373467,215619
204414,194929
79581,66505
198825,145886
352855,265262
274235,179947
151820,133371
204828,151393
130374,127155
179010,142883
151400,87880
440260,344582
211687,157709
242388,232473
137945,118158
174165,150259
274740,168296
375659,442673
116860,81169
99680,90693
226230,221606
558464,352078
198580,137223
402076,175942
702160,500298
386145,225815
351210,147138
372594,360583
404608,265359
237740,284435
178900,136431
87779,91231
90141,109737
250473,161569
222297,171472
208242,213682
464002,218322
125734,111669
233950,151330
163812,119693
304610,207121
290874,104020
275080,122457
182322,80070
209339,203580
148799,139527
167273,160486
566295,293145
113750,97556
128430,108093
151968,102367
101685,83255
115875,53061
181300,97857
68134,44990
202980,144231
137580,160421
183847,79876
79117,71795
96140,80966
264530,225231
153765,90901
322325,183410
519936,332823
370535,252776
189580,204090
351254,144842
238049,108368
136470,73765
136230,116856
205253,113377
310111,176787
228314,142455
210512,161246
185511,49131
197024,79647
203221,113467
163109,108763
106168,76101
126495,147588
116941,66280
540725,380037
206827,109633
274018,197264
127355,137552
68912,58846
281785,204771
89320,65966
152000,112059
924261,539007
569514,315283
94000,96014
81586,89945
328808,276144
379648,168069
304300,277314
229175,166829
243570,150413
161700,134082
357842,197693
157216,119407
185840,144976
429314,270408
576216,513396
287820,328163
620452,292114
1550802,1007928
597060,369705
684365,671476
149700,139888
109712,105141
687282,555576
235348,137156
209858,177521
58302,44544
161348,124203
195630,150448
172487,150564
779200,392870
247963,194053
218395,173902
333499,196909
238252,104234
638068,362270
161379,129565
78620,62613
391342,313983
162646,118015
136578,84937
108198,97107
191468,120830
91290,101116
175584,111936
114594,110058
70670,65250
171883,101899
109049,76887
260312,214895
104873,97610
126671,119091
261438,200139
136338,103945
157856,96971
358223,160056
137262,79343
118245,120439
173522,143253
151013,109507
463900,258380
235925,120435
503681,186401
115498,83613
320459,202806
74774,60805
117842,94242
142821,55710
169382,121486
91345,55888
77000,43098
127345,108743
752800,432255
309753,114287
417680,301076
1488210,772853
790428,277340
808395,551484
552800,348128
173956,110423
99511,64401
79235,51358
89817,95194
133603,119219
103656,77811
357807,290469
115262,113970
170572,88436
72626,84395
859016,492893
177100,132480
97388,81579
101231,85824
366015,231401
106804,92806
226939,127470
74495,74447
108554,117198
105244,104025
133978,141550
101894,90134
411172,263325
322282,231640
44209,37578
151139,80072
512835,390047
978705,525479
91572,65995
38667,37228
73205,72021
156900,100646
134712,113533
157577,143051
466759,371771
154847,130958
192675,140778
226890,178521
219350,228140
332433,222265
161116,180780
928680,582920
192161,130493
482680,289536
496465,547412
198105,177734
515152,339682
406802,252749
242235,175106
271217,182628
97032,73587
398565,169596
702180,328301
126338,77559
286333,135642
245667,127040
384280,290606
305750,186478
733986,350342
706897,405826
181543,142149
259107,173013
34870,37402
89203,74994
138188,73604
383900,177988
133417,135313
115250,101162
237724,140563
176098,157788
104385,88652
64185,53473
175799,112487
86965,65227
120222,97743
323775,175672
175365,126507
694023,246264
63695,67344
201872,204888
75716,50898
148285,120011
333891,300832
129798,121943
346940,317594
76145,88852
107320,88538
78205,46700
55667,40678
211343,131857
205950,155893
366185,346680
268665,156944
331029,207346
57950,39419
127997,112095
161075,111362
83855,70972
466004,380338
170411,125831
325598,150900
354018,208536
282378,202086
139583,110028
209895,116585
247559,199093
149354,68206
101005,73933
125385,72994
